,BR_665_620,BR_708_620,BR_708_660,BR_708_681,BR_708_673,LH_553,LH_620,LH_665,SS_665_CI,LH_673,SS_681_CI,LH_708,LH_708_,mm12,mi14,Chla
308,0.645517285,0.871212905,1.349635285,1.257702908,1.3551764,0.003781104,0.00011449,-0.000231162,-0.000576204,-0.000118281,-0.000165914,0.001485252,0.00180021,0.148804066,-0.47842238,16.67685
309,0.693766877,0.782333965,1.127661166,1.142583058,1.165139027,0.005195488,0.00016947,-0.000193477,-0.000522336,-0.000126155,-0.000298023,0.001776148,0.002071666,0.060000703,-0.345327201,19.420475
310,0.66613084,0.675238508,1.01367249,1.062047072,1.067590431,0.005524655,0.000202857,-0.000148864,-0.000444522,-0.000125958,-0.000230003,0.001457489,0.001711839,0.006789828,-0.338433983,14.081075
311,0.792962048,0.651208769,0.821235733,0.990530089,0.913141207,0.004869799,-0.00072096,0.000161689,0.000202263,-5.33E-05,-0.000366591,0.000792721,0.000734391,-0.09815548,-0.170026964,18.3
312,0.863903484,1.750419556,2.0261749,2.561884988,2.427862039,0.006711276,-0.001727743,0.000414667,0.000401314,-0.000216383,-0.002099835,0.004711862,0.004429606,0.339099667,-0.275755344,120
313,0.791091357,0.785441717,0.992858423,1.254996194,1.149712947,0.00602561,-0.000619537,0.000350077,0.000390841,-0.000147409,-0.000950201,0.001877528,0.001672638,-0.003583585,-0.207416706,28.9
314,0.822502102,0.734646279,0.893184683,0.974698874,0.941888578,0.002976767,-0.000471907,2.68E-05,1.20E-05,-2.34E-05,-0.000103662,0.000545503,0.000626386,-0.05642097,-0.158538404,24.4
315,0.904099383,0.880371936,0.973755709,1.117669674,1.057957049,0.002169827,-0.000176525,0.000142972,0.000186232,-4.22E-05,-0.000329944,0.000917905,0.000927353,-0.013296626,-0.093383773,30.1
316,0.780464324,0.947512366,1.214036743,1.571809904,1.458435298,0.010072198,-0.001090701,0.000705339,0.000665148,-0.00037991,-0.002171075,0.00434295,0.003890886,0.096672625,-0.266524377,47
317,0.719150368,0.809206801,1.125226153,1.18133527,1.198460155,0.002300927,2.82E-05,-1.38E-05,-0.000131455,-7.29E-05,-0.000183526,0.000823281,0.000923298,0.058923683,-0.316019351,35.9
318,0.750833031,1.167407957,1.554816994,1.996732891,1.873320797,0.008373209,-0.001168021,0.000471629,0.000381365,-0.000296993,-0.002140165,0.004582233,0.00422785,0.217165063,-0.387409037,79.5
319,0.746614036,0.78417368,1.050306641,1.35958622,1.258033489,0.00738605,-0.000657929,0.00044444,0.00039362,-0.000256665,-0.001229873,0.002342652,0.002050945,0.024536155,-0.26613296,36
320,0.811564857,0.936965762,1.154517416,1.397979273,1.309180844,0.004369347,-0.000699515,0.000204856,0.000212118,-9.75E-05,-0.000727178,0.001658778,0.001569229,0.071717877,-0.217551654,41.8
321,1.036635849,1.196799596,1.154503385,1.351495807,1.264806097,0.002178292,-0.000367258,0.00031754,0.000467217,-5.73E-05,-0.000813045,0.00184918,0.001747399,0.071711832,0.042296211,39.9
322,0.844191862,0.928768991,1.100187093,1.36722208,1.274196049,0.00546225,-0.000683268,0.000419697,0.000455815,-0.000185369,-0.001108142,0.002273983,0.002060605,0.04770389,-0.171418102,37.9
323,0.944776057,0.921887129,0.97577317,1.107566846,1.050726758,0.001568371,-0.000245889,0.0001123,0.000157239,-2.57E-05,-0.000238686,0.000665248,0.000672453,-0.012261949,-0.053886042,20.6
324,0.933155827,1.444037397,1.547477233,1.809098362,1.731419799,0.004922441,-0.001347359,0.000301486,0.00033378,-0.000128854,-0.001322786,0.003119847,0.002987986,0.214909569,-0.103439836,80.2
325,0.88875943,0.86799592,0.976637649,1.138206398,1.085155904,0.003419564,-0.000625699,0.000203856,0.00022199,-8.96E-05,-0.000411502,0.001026167,0.001002003,-0.011819238,-0.108641729,29
326,0.932258122,1.106011828,1.186379396,1.214950668,1.214744628,0.000826828,3.73E-05,1.59E-05,-3.08E-06,-2.09E-05,-0.000167139,0.000751209,0.000842732,0.085245679,-0.080367568,49.7
327,0.669732567,0.653179051,0.975283394,0.998954354,1.014727174,0.002418226,-0.000128431,-6.62E-05,-0.00017868,-4.32E-05,-2.32E-05,0.000407897,0.000512641,-0.012512942,-0.322104343,33.5
328,0.532874787,1.307661443,2.453975073,1.990333342,2.327283341,0.001986105,0.000388597,-0.00024421,-0.000549558,-8.49E-05,-0.00042138,0.001890088,0.002119673,0.420957025,-1.14631363,201
329,0.523302548,1.242245135,2.373856464,2.17665634,2.38932005,0.001311125,0.000158692,-9.93E-05,-0.000230089,-3.90E-05,-0.000316502,0.00107066,0.001137346,0.407206554,-1.131611329,196
330,0.731076693,0.606119912,0.829078423,0.971441623,0.902961688,0.003295974,-0.000436435,3.08E-05,2.56E-05,-1.88E-05,-0.000182872,0.000481282,0.000478195,-0.093446828,-0.222958512,15.1
331,0.755157535,0.610325147,0.80820904,0.992008382,0.900271193,0.00462767,-0.000984361,9.58E-05,0.000130614,-2.43E-05,-0.000288137,0.000562196,0.000497901,-0.106066807,-0.197883894,14.7
332,0.834159284,0.622318228,0.746042441,0.814831422,0.769760221,0.00137009,-0.000158537,-5.27E-06,1.39E-05,1.56E-05,1.38E-05,0.000142574,0.000197008,-0.145447529,-0.123724213,10.5
333,0.822136837,0.908183232,1.10466189,1.345516035,1.249631075,0.004637243,-0.000868225,0.000206604,0.000236301,-8.32E-05,-0.000683884,0.001526654,0.001432326,0.0497286,-0.196478658,36.9
334,0.792736695,0.998186722,1.25916553,1.709858228,1.537559634,0.008332319,-0.001650351,0.000525981,0.000579388,-0.000226792,-0.001657188,0.003138242,0.002739621,0.114717371,-0.260978809,52.3
335,0.788203186,0.848953797,1.07707481,1.32461405,1.231467913,0.005065817,-0.000746383,0.000229503,0.000234692,-0.000111235,-0.000750816,0.001608561,0.001484544,0.037107383,-0.228121013,33
336,0.805388944,1.096294804,1.361199222,1.652957214,1.574193147,0.004297201,-0.000553885,0.000248692,0.000211972,-0.000149234,-0.000986137,0.002265509,0.002148922,0.152972785,-0.264904418,53
337,0.764555707,1.43542239,1.877459519,2.439761916,2.272421607,0.009039661,-0.001764517,0.000463697,0.000409385,-0.00026866,-0.002554839,0.005470887,0.005048085,0.304942437,-0.442037129,102
338,0.927799388,1.548587227,1.669097056,2.023994441,1.946928413,0.003220477,-0.000832986,0.000261368,0.000260234,-0.000131453,-0.001013574,0.002336556,0.002219155,0.250682925,-0.120509829,83.2
339,0.750784706,0.731252662,0.973984495,1.229458958,1.134467043,0.006028943,-0.000785273,0.000267266,0.000252837,-0.000143413,-0.000756373,0.001504224,0.001344064,-0.013179184,-0.242731833,28.4
340,0.741432713,0.675329166,0.910843499,1.067907953,1.017536731,0.00266583,-0.000115166,7.72E-05,3.61E-05,-6.64E-05,-0.000241585,0.000634861,0.000630497,-0.046658191,-0.235514333,21.4
341,0.726031402,0.658502221,0.906988621,1.033037994,1.005564839,0.005077973,-0.000385217,9.00E-05,-3.07E-05,-0.000126787,-0.000299348,0.000959025,0.001005852,-0.048773956,-0.248486401,23.7
342,0.747027781,0.694176206,0.929250858,1.145940394,1.065615029,0.007933256,-0.001117542,0.000280702,0.000247212,-0.00016305,-0.000794094,0.00162238,0.001467305,-0.036671821,-0.235074651,23
343,0.949280421,1.691016056,1.7813662,2.209892165,2.073756092,0.005179027,-0.001280034,0.000468996,0.000542037,-0.000184993,-0.002035866,0.0044811,0.004181012,0.280928919,-0.090350144,102
344,0.568607666,0.910536879,1.601344711,1.691093563,1.779451818,0.004946971,0.001634523,-0.000126649,-0.000685438,-0.000315411,-0.001187059,0.003751077,0.003921033,0.231166869,-0.690807832,65.3434084
345,0.62078071,0.762805679,1.228784443,1.314344574,1.347451991,0.005178464,0.000878832,-7.50E-05,-0.000482505,-0.000238741,-0.000645993,0.002289138,0.002456723,0.102649874,-0.465978764,40.231313
346,0.637497294,0.686629461,1.077070393,1.167778429,1.176518314,0.005835612,0.000504135,-6.22E-05,-0.00040646,-0.000202192,-0.000470649,0.001782994,0.001940001,0.037105335,-0.390440932,31.576053
347,0.611823667,0.794426261,1.298456244,1.336898996,1.402911697,0.004999543,0.000975361,-0.000136215,-0.000607649,-0.000251419,-0.000585077,0.002390358,0.002638226,0.12985074,-0.504029984,38.292088
348,0.606963702,0.863273994,1.422282734,1.487671038,1.558032539,0.004621704,0.00119162,-9.93E-05,-0.000574193,-0.000272225,-0.000840178,0.002902052,0.003097226,0.174332553,-0.55900874,52.1607629
349,0.614721995,0.742064323,1.207154339,1.294378268,1.325224849,0.005464785,0.000814219,-8.11E-05,-0.000490894,-0.000237144,-0.000618389,0.002197466,0.002359753,0.093855846,-0.465090016,43.0532019
350,0.608049801,0.745655845,1.226307193,1.311041706,1.347122382,0.005630972,0.000919331,-9.29E-05,-0.000533442,-0.000252087,-0.000654027,0.002331583,0.002505488,0.101651378,-0.480651349,48.7740451
351,0.604493105,0.768856158,1.271902279,1.341947136,1.388853405,0.004993602,0.00098074,-0.000111134,-0.000542608,-0.000236876,-0.0006252,0.002303354,0.00249218,0.119680447,-0.503046121,50.0134029
352,0.593391779,1.007089195,1.697174162,1.7369103,1.852399876,0.00411353,0.001487873,-0.000132475,-0.000668305,-0.000296936,-0.001158433,0.003809161,0.004020031,0.258483183,-0.690084967,74.5128811
353,0.554918502,1.096684093,1.97629758,1.943620036,2.141148428,0.003529773,0.001730045,-0.000198017,-0.000792054,-0.000303616,-0.001231773,0.004096137,0.004334243,0.328024182,-0.879613487,94.9627167
354,0.580618082,0.886043145,1.526034363,1.552552477,1.661871424,0.004409011,0.001429973,-0.000157555,-0.000703168,-0.000291027,-0.000846134,0.003053987,0.003290351,0.208245134,-0.639991218,64.7062382
355,0.600684809,0.800644535,1.332886272,1.368585238,1.443394078,0.005025253,0.00119973,-0.000152779,-0.000670662,-0.00027462,-0.000648296,0.002594149,0.002852286,0.142692885,-0.532241737,53.4752566
356,0.571559447,1.016230751,1.777996598,1.745841465,1.912308927,0.004051896,0.001587289,-0.000207034,-0.000813245,-0.00030736,-0.001048725,0.003751682,0.00403448,0.280056714,-0.761765846,91.9691132
357,0.562152644,1.071978474,1.906917073,2.077226867,2.184348773,0.006055427,0.001724502,-4.59E-05,-0.000679025,-0.000406128,-0.00198047,0.005487771,0.00553785,0.311985877,-0.834938599,99.0498141
358,0.561744494,1.122315944,1.997911785,2.086882819,2.244176075,0.005690939,0.001805706,-0.00011461,-0.000807175,-0.0004121,-0.001929338,0.005632167,0.005767643,0.332868962,-0.875595841,87.7701642
359,0.531991598,1.223492681,2.299834595,2.39611021,2.620061061,0.005872378,0.001966365,-0.000127048,-0.00088054,-0.000447176,-0.002293605,0.006487527,0.006585546,0.393909015,-1.076341915,116.807646
360,0.575045507,1.114765167,1.938568608,1.969445812,2.14096641,0.00546645,0.001511317,-0.0001396,-0.000813451,-0.000386921,-0.001628581,0.005024069,0.005220207,0.319396527,-0.823803441,84.3062955
361,0.52810563,1.245646777,2.358707627,2.370052723,2.623828449,0.005403865,0.001628169,-0.000188589,-0.00088692,-0.000379019,-0.001960802,0.005814074,0.005979049,0.404532867,-1.11306085,122.573342
362,0.5610874,1.113491572,1.984524285,1.934508326,2.150064282,0.005376034,0.001495597,-0.000221975,-0.000944491,-0.000378717,-0.001433997,0.004854804,0.005158118,0.329876453,-0.871032713,98.9770392
363,0.530510691,1.261029295,2.377010146,2.276669198,2.576678208,0.005115842,0.001717152,-0.000264629,-0.001033094,-0.000388534,-0.001828158,0.005820077,0.006094896,0.407760145,-1.115980851,107.925836
364,0.836806287,0.901217921,1.076973172,1.178168811,1.182969894,0.012873748,-0.00229547,0.000447581,0.000117177,-0.000447731,-0.001099111,0.00389221,0.004176558,0.037060263,-0.175755251,31.4705372
365,0.803012618,0.953907391,1.187910837,1.266287922,1.299290248,0.008648425,-0.001244029,0.000233455,-0.000121986,-0.000357638,-0.000860641,0.003198814,0.003467251,0.085885966,-0.234003446,37.1869936
366,0.810441443,0.950207704,1.172456952,1.311810456,1.304524561,0.013901584,-0.001704311,0.000579002,0.000194518,-0.000550096,-0.001947842,0.005753642,0.005910859,0.079383369,-0.222249248,41.6320286
367,0.788841257,0.846732524,1.073387728,1.225361028,1.198266408,0.011272116,-0.001319911,0.000422738,0.000187108,-0.000371074,-0.00133054,0.003717392,0.003760291,0.035395081,-0.226655204,32.2498252
368,0.885352458,0.932343806,1.05307643,1.149596687,1.152948901,0.00892653,-0.001885746,0.000401904,0.00020818,-0.000332254,-0.000771846,0.002832463,0.003062199,0.025852145,-0.120732624,37.9517012
369,0.831500674,0.956836276,1.150734216,1.227376144,1.25491193,0.008180005,-0.001453245,0.000246711,-4.38E-05,-0.000320276,-0.000732952,0.002809603,0.003064086,0.070085004,-0.193897939,32.1226747
370,0.851170398,0.907143703,1.065760399,1.161141234,1.163924627,0.008571411,-0.001527418,0.000326214,0.000106308,-0.000312155,-0.000769173,0.002795589,0.003016328,0.031833508,-0.158616696,34.185992
371,0.896871523,0.960652291,1.071114721,1.121018574,1.139057819,0.007622111,-0.001598118,0.000246,1.98E-05,-0.000276312,-0.000524522,0.002564375,0.002914291,0.034336447,-0.11046243,36.4667448
372,0.845731253,0.904924304,1.069990379,1.16739349,1.166594022,0.008508551,-0.001485184,0.000301687,9.67E-05,-0.0002898,-0.000772136,0.002779232,0.002992601,0.033811935,-0.165066075,33.9080011
373,0.870715835,0.891269939,1.023605983,1.133452124,1.117881083,0.009456939,-0.001910813,0.000391155,0.000258804,-0.000285282,-0.000840456,0.002790125,0.002951156,0.011665306,-0.132336045,33.3038213
374,0.886853569,0.958027978,1.080254973,1.164449161,1.168921128,0.009200033,-0.001922316,0.000372006,0.000163771,-0.000327141,-0.00084186,0.003127403,0.003389495,0.038579392,-0.122226994,31.7791455
375,0.898333932,0.990169533,1.102228801,1.172499989,1.190691414,0.00656814,-0.00140768,0.000292058,9.22E-05,-0.000281458,-0.000622053,0.002418391,0.002644641,0.04862877,-0.112059268,33.4095357
376,0.928707051,1.026790287,1.105612675,1.163298128,1.182928609,0.006147409,-0.001430692,0.000285433,0.000106913,-0.000263713,-0.000577834,0.002441179,0.002710346,0.050157693,-0.078822387,32.849848
377,0.960780852,1.047284671,1.090034911,1.165340252,1.171661277,0.006838464,-0.001779314,0.000388128,0.000270747,-0.000273622,-0.000718702,0.002704293,0.002938469,0.043078185,-0.042750241,27.9652511
378,0.761044086,1.161924275,1.526750284,1.587674279,1.660505652,0.010421864,-4.80E-05,0.000217558,-0.000559978,-0.000635775,-0.002428259,0.007715538,0.008076021,0.208469467,-0.364826009,62.1978977
379,0.82663965,1.119671191,1.354485224,1.441841247,1.477197771,0.010429625,-0.001086058,0.000400103,-0.000106135,-0.000543169,-0.001981007,0.006294085,0.006588063,0.150557421,-0.234814033,52.8157606
380,0.764781692,1.194663329,1.562097185,1.626797406,1.706160592,0.009028824,-0.000190211,0.00021621,-0.000439245,-0.000552358,-0.002130008,0.006721763,0.007023995,0.219389486,-0.367433856,68.4938039
381,0.797058473,1.045450639,1.311636065,1.425714193,1.441686678,0.014982568,-0.001607565,0.000476594,-9.69E-05,-0.000626983,-0.00244764,0.007424177,0.007680584,0.134811906,-0.266185425,51.6520689
382,0.806983694,1.083350765,1.342469213,1.437522782,1.466890624,0.011916147,-0.001156352,0.000388951,-0.000151156,-0.000560548,-0.002096207,0.006551292,0.006829394,0.146200092,-0.259118448,52.2737843
383,0.791082571,1.141190364,1.442567951,1.513263294,1.568017723,0.010944583,-0.001150994,0.000262017,-0.000324938,-0.000528834,-0.001973496,0.00633496,0.006647441,0.181189617,-0.301377587,56.616524
384,0.730734134,0.689215336,0.943182074,1.066835436,1.029349512,0.006860613,0.000409779,0.000104172,-7.51E-05,-0.00017362,-0.000638778,0.002056012,0.002158829,-0.02923963,-0.253966738,27.2997959
385,0.722212932,0.685015859,0.948495698,1.080741981,1.042882492,0.009216288,0.000723883,0.000165574,-9.36E-05,-0.000258432,-0.000909558,0.002822008,0.002936424,-0.026432854,-0.263479839,27.9976793
386,0.697693795,0.684973587,0.981768207,1.12413766,1.088396087,0.005742839,0.000385211,9.06E-05,-0.00010306,-0.000176561,-0.000610876,0.00178958,0.001834384,-0.00919976,-0.29679462,22.0285895
387,0.63208285,0.732487014,1.158846525,1.304657596,1.306523316,0.005282424,0.00051885,3.21E-05,-0.000277693,-0.000225981,-0.000675648,0.001995089,0.002049418,0.073579351,-0.426359511,42.600456
388,0.72329887,0.740705512,1.024065628,1.169851049,1.135774698,0.014515732,0.001541924,0.000365855,-0.000119423,-0.000511839,-0.001896712,0.005567388,0.005709804,0.011889747,-0.283360116,31.4838428
389,0.724677571,0.729568684,1.006749365,1.14504936,1.114248353,0.012774269,0.001294771,0.000307395,-0.000132026,-0.000451528,-0.001542688,0.004654312,0.004808354,0.003363332,-0.277180681,31.5294422
390,0.715698963,0.728676388,1.01813252,1.162445021,1.129452793,0.014876924,0.001551417,0.000338542,-0.000179946,-0.00052069,-0.00186784,0.0054861,0.005627397,0.008984801,-0.289456132,32.2583772
391,0.72048872,0.75468374,1.047460868,1.179624967,1.154517397,0.012225971,0.001358609,0.000245078,-0.000232093,-0.000445955,-0.00157564,0.004864658,0.005055604,0.023180354,-0.292777128,33.7394054
392,0.715569363,0.773885105,1.081495581,1.221456953,1.199219349,0.011435692,0.001408809,0.000264661,-0.000223607,-0.000463268,-0.001642402,0.004921905,0.005075829,0.039152416,-0.307610477,36.9403516
393,0.684224646,0.771943605,1.128201987,1.293402341,1.270326454,0.008777443,0.001213704,0.000202837,-0.000214822,-0.000384499,-0.001404737,0.003912639,0.003954279,0.060239577,-0.356258382,40.140963
394,0.687144805,0.773105915,1.125098973,1.295854809,1.268675603,0.010857595,0.001369412,0.000268259,-0.000217774,-0.000463552,-0.001748126,0.004785961,0.004812588,0.058867363,-0.351993058,40.5102417
395,0.645584518,0.790537151,1.22452929,1.398587866,1.39654189,0.009977892,0.001629974,0.000179583,-0.000431615,-0.000504047,-0.001720294,0.004828915,0.004891226,0.100933393,-0.433992139,45.082863
396,0.683220876,0.791235855,1.15809672,1.344049937,1.312872183,0.010785106,0.001571226,0.000297007,-0.000192851,-0.000480518,-0.001944981,0.005156191,0.005134693,0.073257477,-0.366860865,42.0808937
397,0.612434492,0.995407196,1.625328437,1.906375078,1.915697092,0.009518888,0.001930567,0.000247459,-0.000426927,-0.000580814,-0.002835438,0.007018627,0.006836321,0.238190555,-0.629921241,74.5473542
398,0.624789481,1.051015168,1.682190881,1.91460328,1.953619366,0.008744191,0.00179262,0.000196012,-0.000487703,-0.000561413,-0.002692401,0.006886793,0.006781025,0.254340914,-0.631175714,79.7324595
399,0.62935688,1.003981876,1.595250499,1.863103396,1.867620779,0.010099051,0.001798042,0.000282002,-0.000390856,-0.000597048,-0.002948774,0.007258074,0.007056028,0.229361481,-0.591268623,71.71721
400,0.609836872,1.07752849,1.766912662,2.063893135,2.087809151,0.007191231,0.001572617,0.000193927,-0.000352433,-0.000467274,-0.002453476,0.006007447,0.005829789,0.277172703,-0.689384172,90.3910841
401,0.594537191,1.083471795,1.8223785,2.191184538,2.209575069,0.008558024,0.001871032,0.000291759,-0.000348207,-0.000579634,-0.003018576,0.007177682,0.006894427,0.291377822,-0.738906705,83.7063684
402,0.612826287,1.127608168,1.84001273,2.180607969,2.20717542,0.012068163,0.002899967,0.000449228,-0.000494399,-0.000864184,-0.004590101,0.011027305,0.010630762,0.295777804,-0.712404561,87.4228639
403,0.607271164,1.084295663,1.785521408,2.135707985,2.146251931,0.007700891,0.001750384,0.00027413,-0.000295904,-0.000523421,-0.002773967,0.006556089,0.006283681,0.282001569,-0.701225744,83.3884409
404,0.700139239,0.849853118,1.213834435,1.419373162,1.397299669,0.015008079,0.000103806,0.000517869,-6.09E-05,-0.000651236,-0.00248105,0.006578882,0.006551931,0.096590076,-0.363981317,23.2959352
405,0.727663305,0.792278659,1.088798423,1.318983154,1.274585493,0.014568081,-0.001030902,0.000644362,0.000292875,-0.000560411,-0.001988191,0.004747502,0.004566968,0.042511724,-0.296519764,22.1690528
406,0.799056743,1.003393741,1.255722763,1.428209654,1.42428224,0.00685877,-0.000864777,0.000328305,0.000121466,-0.000304343,-0.001133775,0.003144515,0.003174059,0.11336622,-0.252329022,51.5071662
407,0.792159063,0.957231123,1.208382466,1.417389035,1.390429127,0.006961073,-0.000862444,0.000369526,0.000206352,-0.000295358,-0.001161814,0.002963904,0.002915882,0.094359772,-0.251151344,35.7896488
408,0.845445609,0.962481104,1.138430543,1.36244532,1.314894003,0.008234643,-0.001496053,0.000518586,0.000440466,-0.000312241,-0.001296755,0.003108779,0.002994763,0.064734645,-0.175949439,28.8753491
409,0.799614855,0.991389029,1.23983318,1.490231703,1.442667349,0.011273585,-0.001636922,0.000631153,0.000450622,-0.000437937,-0.001991161,0.004808104,0.004643516,0.107076358,-0.248444152,29.2186848
410,0.810490537,1.19379178,1.472925007,1.679409788,1.676543051,0.009978141,-0.00189077,0.000418706,0.000181319,-0.000370249,-0.001845344,0.004938348,0.00493198,0.191241144,-0.279133227,52.3795996
411,0.906702385,1.255932791,1.385165421,1.598934265,1.589058468,0.008496735,-0.002111182,0.000533673,0.000409276,-0.000351149,-0.001582611,0.004121579,0.004081674,0.161483735,-0.12923263,41.1037366
412,0.812315381,1.295228059,1.594489148,1.812052906,1.831875141,0.00773109,-0.001124806,0.000420689,0.00015657,-0.000389358,-0.001910404,0.005055934,0.005032214,0.229135338,-0.299261088,54.4737275
413,0.830122396,1.418512789,1.708799565,1.965727807,1.971881485,0.006593305,-0.000959141,0.000426493,0.00022127,-0.000352343,-0.002041867,0.005330606,0.005283057,0.261665564,-0.290286777,62.1212466
414,0.829533569,1.45508177,1.754096308,2.029575938,2.048073067,0.007973442,-0.001236047,0.000532653,0.000271034,-0.000443646,-0.002440822,0.006260758,0.006170167,0.273808982,-0.299014538,55.2469905
415,0.908850012,1.342620849,1.477274393,1.825441115,1.764990561,0.009080676,-0.002146889,0.000776132,0.000720271,-0.000425928,-0.002319042,0.005373332,0.005113001,0.192661093,-0.134653544,30.6182543
416,0.966856449,1.291014534,1.335270128,1.682348989,1.593804243,0.008397216,-0.002361174,0.000783181,0.000846099,-0.000348946,-0.001956036,0.004329762,0.004048827,0.143568028,-0.044255594,54.5003493
417,0.93768023,1.302621632,1.389196007,1.726836616,1.655249763,0.007841406,-0.002040215,0.000704231,0.000706279,-0.000350727,-0.001895604,0.00431999,0.00408531,0.162898316,-0.086574376,48.331556
418,0.92363112,1.331830733,1.441950908,1.784257028,1.724154485,0.007035296,-0.001775772,0.000608822,0.000576812,-0.000326106,-0.001714916,0.003986517,0.003797935,0.180982716,-0.110120175,37.802129
419,0.80177726,1.399168332,1.745083581,2.062116068,2.059597856,0.007494004,-0.001087499,0.000476833,0.000250806,-0.000391612,-0.002225563,0.005584292,0.005464017,0.271424734,-0.345915249,51.0111141
420,0.939324759,1.342798432,1.429535865,1.796991308,1.726422577,0.006597691,-0.00177254,0.000592212,0.000581984,-0.000303038,-0.001583375,0.003575332,0.003369275,0.176797499,-0.086737433,47.1791185
421,0.935407462,1.314143637,1.404888982,1.725948777,1.67090453,0.006948817,-0.001768752,0.000627621,0.000599269,-0.000333027,-0.001693818,0.003959136,0.003779439,0.168360779,-0.090745345,42.9256635
422,0.953316806,1.43121973,1.501305465,1.805798342,1.77874818,0.0066928,-0.00178759,0.00060158,0.000536659,-0.000344792,-0.001708656,0.004165273,0.004035958,0.200417531,-0.070085735,48.875644
423,0.730596717,0.862695159,1.180808972,1.351805213,1.324914588,0.016591564,0.002223061,0.000659942,-6.12E-05,-0.000818765,-0.003485478,0.009373354,0.009375213,0.082909129,-0.318113813,45.7548706
424,0.739667438,0.990104338,1.338580405,1.532999771,1.513344682,0.014886693,0.002375543,0.000765907,2.12E-05,-0.000887732,-0.004309986,0.011040198,0.010875686,0.144780314,-0.348476066,53.0201192
425,0.748185887,1.049326398,1.402494243,1.562384099,1.572546094,0.011667171,9.21E-05,0.000429275,-0.00013382,-0.00059629,-0.002638719,0.007320662,0.007390088,0.167531824,-0.353167844,52.8128153
426,0.664109705,1.080950588,1.627668711,1.805849392,1.871654369,0.009957574,0.000852942,0.000267307,-0.000466094,-0.000630737,-0.002586187,0.007229657,0.007314287,0.238869043,-0.546718124,58.8604877
427,0.733251029,1.033482375,1.409452334,1.650214073,1.634042689,0.012328387,-0.001008302,0.000514085,0.000101583,-0.000536628,-0.002481553,0.006300045,0.006188187,0.169935852,-0.37596996,43.4226073
428,0.759475718,1.009480355,1.329180554,1.615662838,1.55862654,0.011929767,-0.001495067,0.000595046,0.000368024,-0.000451393,-0.002311229,0.005422275,0.005183137,0.141328912,-0.319700199,34.6660384
429,0.748477479,1.020232312,1.363076834,1.654055822,1.598759591,0.013692019,-0.001382805,0.000676787,0.00037851,-0.000540559,-0.00282765,0.006652596,0.006365712,0.153645801,-0.342844522,34.9853487
430,0.766416887,0.995296498,1.298635919,1.593282762,1.514437926,0.01227774,-0.001014283,0.000684971,0.000515974,-0.000457029,-0.002704394,0.006186852,0.005859214,0.129918756,-0.303339421,36.2938367
431,0.792579399,0.964865151,1.217373492,1.451675619,1.384137639,0.013362861,-0.001115301,0.000704362,0.000565596,-0.000446234,-0.002717713,0.006411956,0.006141684,0.09803197,-0.252508341,27.5822547
432,0.810350536,1.002616283,1.237262442,1.531745152,1.439608239,0.013096026,-0.001940812,0.000773078,0.000740189,-0.00040883,-0.002581427,0.005770928,0.005417395,0.10605034,-0.234646159,25.633455
433,0.784018992,1.018865391,1.299541722,1.621228699,1.52930656,0.012396979,-0.001336742,0.00076843,0.00066242,-0.000456066,-0.002769436,0.006171074,0.005785684,0.130261486,-0.280676331,24.2911905
434,0.75282773,0.958809427,1.273610666,1.60809049,1.51442976,0.014132017,-0.001599146,0.000775709,0.000611117,-0.000499412,-0.002812228,0.006108264,0.005668991,0.120341917,-0.314801239,23.3748738
435,0.763564288,1.038132926,1.359588108,1.697519279,1.608645816,0.011738829,-0.0009808,0.000720959,0.000558608,-0.000470518,-0.002832876,0.006338096,0.005951655,0.15239444,-0.321455182,28.4353678
436,0.76097519,0.970682752,1.275577396,1.605075405,1.513798258,0.012931387,-0.001496506,0.0007218,0.000578204,-0.000458227,-0.002577561,0.005664064,0.005281297,0.121102186,-0.304894644,24.8134306
437,0.762792136,1.066940892,1.398730849,1.714177625,1.654169487,0.010709808,-0.000957267,0.00063486,0.000408699,-0.000470717,-0.002506976,0.00581131,0.005530647,0.166225756,-0.331789957,28.2421949
438,0.823152412,1.025108327,1.245344498,1.56990985,1.46735148,0.01098598,-0.002140786,0.000655047,0.000655939,-0.000326919,-0.00203293,0.004389624,0.004064207,0.109268087,-0.220236171,19.8351895
439,0.794361124,1.07289089,1.350633683,1.649453763,1.573541609,0.010997619,-0.001234862,0.000666212,0.000539385,-0.000419067,-0.002556738,0.005887086,0.00558886,0.1491656,-0.277742793,30.7958458
440,0.793294877,0.963514636,1.214573123,1.549539958,1.440190474,0.015190058,-0.002782308,0.000818472,0.00079615,-0.000424365,-0.002586208,0.005495242,0.005054276,0.096891415,-0.251058487,21.5458857
441,1.026280732,0.80530688,0.784684789,0.812454349,0.769575863,0.010151893,0.00134593,-0.000531632,0.001325813,0.00152475,0.001907352,0.004249726,0.007090858,-0.120646073,0.020622091,2.94513907
442,1.018157047,0.783045841,0.76908159,0.799974925,0.756848947,0.008933783,0.001314737,-0.000371869,0.001118058,0.001195774,0.001594697,0.003397116,0.005725258,-0.130530107,0.013964251,3.80239935
443,1.010362981,0.794746889,0.786595416,0.822030844,0.777211938,0.008607677,0.001215994,-0.000274131,0.00108644,0.00105923,0.001143407,0.003530111,0.005531025,-0.119447628,0.008151473,5.03943587
